uid,poi_href,poi_id,name,star,content,datetime,description,pics,tel,site,time,traffic,ticket,opentime,location,insides
45991636,/poi/321.html,321,橘子洲,5,上次去刚好在清洗，没有好好看到,2015-10-12 13:09:07,毛主席所作的《沁园春•长沙》：“独立寒秋，湘江北去，橘子洲头，看万山红遍，层林尽染”，所说的橘子洲就在长沙市区的湘江中心，是一个长约十华里的长岛，为长沙重要名胜。民国时期这里是外国白领的聚集地（1904年后，长沙辟为对外开放商埠，洲上建有英国领事馆、长沙新关）；青年毛泽东常会同学朋友到洲头搏浪击水。 橘子洲的风景很不错，湘江从旁边缓缓流过，春天江鸥点点；夏秋林木葱茏；冬天又有潇湘八景之一“江天暮雪”的景致可看。现在橘子洲上建有万橘竞秀园，种植了数千株桔树，每当秋收时节，硕果累累的桔树一片金黄，这时站在洲头极目楚天，心旷神怡。,3870,0731-88882152;0731-88614640,,3-4小时,公交： 乘坐123路、旅2路公交车在【橘洲大桥东】站下车即到。  地铁： 想去橘子洲游玩的可乘坐长沙地铁2号线到【橘子洲】站下，长沙地铁2号线每天的运营时间为：6:30-22:30。,橘子洲景区门票免费 沙滩公园门票：50元/人，观光车：20元/人（中途有5个站点可以分别上下1次）；停车场：小型车辆5元/次、大型车辆10元/次（12小时之内按次收费，超过时间，加收5元）,全天,长沙市岳麓区橘子洲头2号,橘子洲周末音...
45991636,/poi/351.html,351,爱晚亭,5,听说是当年毛主席在读书的时候常常到爱晚亭歇息,2015-10-12 13:10:15,爱晚亭三面环山，四周皆枫林，一到深秋便四处染红，故取杜牧诗句“停车坐爱枫林晚，霜叶红于二月花”之意命名。 亭子古朴典雅，亭内金柱丹漆，四个翼角高翘，上面盖着绿色的琉璃瓦。这一风景绝佳之地，也是毛泽东同志早年从事革命活动的地方。 最佳欣赏季节及摄影时间在深秋，漫山的枫叶红了，真可谓是“层林尽染”，此时驻足亭前，让人不经意间默念出“停车坐爱枫林晚”，再静下心来感受，别有一番意味。,731,0731-88825011,,30分钟,从岳麓书院靠山侧的门出来后便是爱晚亭,免费,全天,长沙市岳麓区岳麓山清风峡（岳麓书院后）,
45991636,/poi/894.html,894,百花甜品店,5,就在我家楼下，连张敬轩都来帮衬,2015-10-12 13:47:31,,,,,,,,,,
45991636,/poi/3474.html,3474,故宫The Palace Museum,5,进了故宫就好像我曾经在里面居住过一样,2015-10-12 13:14:22,故宫又名紫禁城，是中国乃至世界上保存最完整，规模最大的木质结构古建筑群，被誉为“世界五大宫之首”。 故宫由永乐帝朱棣下令建造，依据其布局与功用分为“外朝”与“内廷”两大部分。以乾清门为界，乾清门以南为外朝，以北为内廷。 外朝也称为“前朝”，以太和殿(金銮殿)、中和殿、保和殿三大殿为中心，是封建皇帝行使权力、举行盛典的地方。 内廷以乾清宫、交泰殿、坤宁宫后三宫为中心，以及东西两侧的东六宫和西六宫，是封建帝王与后妃居住之所，也就是俗称的“三宫六院”。 故宫内珍藏有大量珍贵文物，据统计有上百万件，占全国文物总数的六分之一。钟表馆每天11点和14点有钟表演示，不可错过。,15685,010-85007421,http://www.dpm.org.cn,故宫游客非常多，至少需要半天时间参观，若时间充裕，建议1天为佳。,故宫位于北京城的正中心，在市内可以通过公交，地铁等方式到达。 公交：市区乘坐1路、2路、52路、59路、82路、99路、120路、126路、观光1线、夜17路、夜1路、夜2路、专2路在“天安门东”站下车然后步行约900米到达午门。或，乘坐1路、5路、52路、99路、观光1线、夜1路、专2路公共汽车在“天安门西”下车，然后步行约1000米从午门进入。 地铁：乘坐地铁1号线在“天安门东”站下车，步行约900米，即可从午门进入故宫。（故宫博物院的南门） PS：故宫不设停车场，周边的公共停车场也较远，故不建议驾车前来。,淡季（11月1日－来年3月31日）：40元/人（不包括珍宝馆、钟表馆） 旺季（4月1日－10月31日）：60元/人（不包括珍宝馆、钟表馆） 珍宝馆、钟表馆须另购票：（不分淡、旺季） 珍宝馆（宁寿宫区、戏曲馆、石鼓馆）：10元/人； 钟表馆（奉先殿区）：10元/人。 在校学生和特定人群凭证件享受门票优惠，身高1.2m以下儿童可随监护人免票参观。  门票优惠政策：（所有优惠政策均不含珍宝馆、钟表馆） 1. 大、中、小学学生（含港、澳、台学生；不含成人教育、研究生），可凭学生证购买学生票，每张20元/人。 2. 60岁以上（包括60岁）老年人凭有效证件，门票半价优惠。 3. 离休干部凭离休证免费参观。 4. 残疾人凭残疾人证件免费参观。 5. 持有本市社会保障金领取证的人员，门票半价优惠 6. 每年“六一”儿童节时，14周岁以下的儿童（含14周岁）可以免费参观。随同家长一人可享受半价优惠。 7. 每年“三八”妇女节时，女性观众可享受门票半价优惠。 8. 每年“八一”建军节时，现役中国军人可凭有效证件免费参观。,除法定节假日和暑期（每年7月1日至8月31日）外，故宫博物院全年实行周一全天闭馆的措施。每周一开馆时间为8:30—12:00，停止售票时间为11:00，停止检票时间为11:10，闭馆时间为12:00。 请随时关注故宫官网的公告。  每年4月1日至10月31日采用旺季开放时间 开始售票、开放进馆时间：　　　8:30 止票时间（含钟表馆、珍宝馆）：16:00 停止入馆时间：　　　　　　　　16:10 清场时间：　　　　　　　　　　17:00  每年11月1日至来年3月31日采用淡季开放时间 开始售票、开放进馆时间：　　　8:30 止票时间（含钟表馆、珍宝馆）：15:30  停止入馆时间：　　　　　　　　15:40 清场时间：　　　　　　　　　　16:30,北京东城区景山前街4号,故宫御花园|故宫角楼
45991636,/poi/4083.html,4083,黑沙海滩Black beach,5,上次跟妈妈一起去，留下了不少的回忆,2015-10-12 13:11:28,黑沙海滩位于澳门的离岛路环岛上，是天然的海滩，也是澳门著名的天然海浴场，“黑沙踏浪”是澳门八景之一。海湾呈半月形，坡度平缓，滩面广阔。附近有一片松林，苍翠茂密；旁边建有宽广的停车场、公共汽车站及各式小食店。海滩入口附近有黑沙公园。 黑沙的特色在于黝黑、幼滑的细沙，海滩因而得名。据说，黑色的细沙是由于海洋特定环境形成的黑色次生矿海绿石所致。“海绿石”受海流影响，被搬运至近岸，再经风浪携带到海滩，使原来洁白明净的白沙滩，变成迷人神秘的黑沙滩。 沙滩周围娱乐项目众多，每逢假日周末及盛夏时节，这这游人如潮，热闹非常。,860,,,2~3小时,公交——可乘公交15、21A、25、26A、26路可到达,黑沙海滩滩没有时间限制，免费，其他娱乐活动场地收费如下： 黑沙公园网球场：MOP20/小时，19:00后加收费MOP20； 多用途运动场(三个以上)：MOP50/小时，19:00后附加收费MOP20； 迷你高尔夫球场：MOP10； 游泳池：成人MOP15、5至17岁青少年MOP5、5岁以下小童免费。,8:00-21:00(周六延迟至24：00),澳门新黑沙马路(路环岛东面),
45991636,/poi/5803.html,5803,武汉长江大桥,5,长江大桥很壮观，要走路通过可能需要半个小时,2015-10-12 13:06:57,武汉长江大桥古香古色，一年四季，春夏秋冬景色各有千秋，春天凉爽，江风宜人；夏季气候炎热，傍晚伫立桥头凝望海天交接，心情疏爽；秋季硕果时节，看无限夕阳；冬季，要是有偶尔的小雪，站在桥头，感觉世界分外妖娆。 武汉长江大桥是新中国成立之后在长江上修建的第一座大桥，其正桥八墩九孔，每孔跨度达到128m。正桥钢梁由平弦菱形连续梁组成，钢梁设计三联，每联三孔。50年来，历经风雨沧桑的武汉长江大桥，巍然立在大江之上，肩负着每分钟60多辆汽车、每6分钟一列火车通过的荷载，经受了无数次洪水、大风的洗礼，更承受了76次碰撞事故的考验。专家最近检测得出的结论是：大桥的桥墩、钢梁等主体结构可使用100年以上。 自1955年建成以来，就经历过2001年一次比较大型的翻修，在武汉的众多桥梁之中，它是最可靠，维修最少的桥梁。,2480,,,1小时,公交  乘坐11、 18、 25、 43、 514、 539、 542、 554、 566、 572、 573、 578、 607、 717、 804、 916路公交车至【临江大道平湖门】站下车即到。   自驾  从武汉站自驾车前往，全程约19公里。   步行  从黄鹤楼沿黄鹤楼南路步行至大桥，全程约800米。,免费参观 大桥桥头堡内有电梯，2元/人/次,全天,武汉市武昌区临江大道与滨江大道之间,
45991636,/poi/6822.html,6822,漓江,5,我是小时候去的，那个时候江水很清澈我还掉了下去,2015-10-12 13:12:52,漓江发源于华南第一峰猫儿山（兴安县内），是喀斯特地形发育最典型的地段，酷似一条青罗带，蜿蜒于万千奇峰间，人称百里漓江、百里画廊。新版人民币20元背面图案，正是漓江山水的一段。 这百里漓江，依据景色的不同，大致可分为三个景区。第一景区：桂林市区至黄牛峡；第二景区：黄牛峡至水落村；第三景区：水落村至阳朔。正如唐代著名文学家韩愈的诗句所言：“江作青罗带，山如碧玉簪”，三个景区的这一段水路被誉为漓江百里画廊。 游览漓江，有一个绝妙之处，景观不因时、因地、因气候受影响，而会各有独特之处。不同天气下，漓江更是风味多姿：晴天，青峰倒影；阴天，漫山云雾；雨天，烟雨如梦。游客多爱晴空万里时的漓江，但其实阴雨天的漓江更能摄出好片。但见江上烟波浩渺，群山若隐若现，浮云穿行于奇峰之间，雨幕似轻纱笼罩江山之上，活像一幅幅千姿百态的泼墨水彩画。正是“桂林山水甲天下，绝妙漓江泛秋图”。,5276,0773-2825502,http://www.liriver.com.cn/,全程游约4.5小时；精华游约1-1.5小时,1、全段漂流：由于目前大漓江船票基本为旅行社代理购买，很少有游客自己去漓江水运公司买票，且水运公司也没有专门针对散客售票的门市网点，故目前桂林市还没有开通方便散客的从市区到码头的公共交通。 （1）若游客通过其他渠道自行购到了漓江的船票，需自行到码头，唯一的方式则是乘出租车，磨盘山码头和竹江码头距市区20km，车费约100元；  （2）若游客是通过旅行社及酒店代理购买船票，旅行社则会加收35元/人的车费及导游服务费，因此游客可在宾馆等候，有旅游大巴和导游直接到宾馆接你至码头，省去乘车的麻烦。  2、精华漂流（即去杨堤或兴坪漂流）： 1、阳朔出发：（1）在阳朔客运北站，有阳朔至杨堤码头的班车（车牌上标明“杨堤”即是，慢车，随时上下客），每天约6:40开始发车，20分钟/班，车程约1小时，车费9.5元/人；（2）人多可选择从阳朔县城包面包车至杨堤码头，约160-180元，一般坐6-7人； 2、桂林出发：（1）在桂林火车站广场搭乘“桂林至阳朔的班车”（为慢车，每10分钟/ 班），在杨堤路口下车（不到杨堤码头），时程约1-1.5小时，车费约15元，再在路口换乘从阳朔至杨堤码头的小巴，车费约3元/人，约15分钟即到；（2）在桂林汽车站（从火车站广场步行约15分钟可达）可乘坐阳朔、荔浦、平乐、恭城的慢车（非直达车）到杨堤路口，之后方法同（1）  3、返程：从兴坪乘车回阳朔，7元/人,景区漂流分全段漂流及精华段漂流。 1、全段漂流：即”从桂林到阳朔“段，门市价约210元（含船上中餐）； 2、精华漂流： （1）“杨堤—兴坪”段：门市价为216元/人，一船（筏）可坐4人，不满4 人另加钱包筏半程。下船后有免费电瓶车可送到兴坪汽车站回阳朔。建议可提前与船家或旅行社联系，谈价钱； （2）“杨堤—九马画山”段：门市价为95元/人，一船（筏）可坐4 人，不满4 人另加钱包筏，杨堤码头收取118 元的门票； （3）“兴坪—九马画山段”：竹筏约80元/人，1.5小时,全段漂流每天9:30、10:00各发一班船；精华漂流为8:00-18:00，具体发船时间可与船家协商,桂林市雁山区竹江码头,
45991636,/poi/15054.html,15054,皇帝岛Racha Yai Island,5,非常漂亮，水是碧绿色的，在船上看风景就像在画里面一样,2015-10-12 13:26:51,“Racha”在泰语中是”皇帝”的意思，它以其精致而绝美的景色、纯净无污染的海水与沙滩、相对独立的地理位置以及奢华的配套服务得到了不少品味高雅的游客的青睐，其中尤以欧美游客为甚，而这一切绝对堪当得起“皇帝岛”这个名字。皇帝岛的主要娱乐项目是浮潜，这里珊瑚多姿与鱼儿成群，能够享受到不同的乐趣。皇帝岛上最有名的酒店是Racha Hotel，是岛上唯一的五星级度假村，来到皇帝岛，住上1-2晚，才能真正感受到它的美。,12270,,,,可在普吉岛查龙码头乘船前往，往返票价约1100-1500 泰铢；也可以在旅行社或者酒店前台预订皇帝岛一日游或半日游行程，费用800-1500 泰铢不等；如果预订皇帝岛酒店，有些会强制收取往返船费约1200-1700 泰铢。,免费,全天,"Ko Racha Yai, Phuket, Thailand",
45991636,/poi/16056.html,16056,景福宫Gyeongbokgung Palace,5,景福宫的古味已经没有那么浓了，但是到了明成皇后的地方就特别感人,2015-10-12 13:31:20,景福宫建于1394年，是李氏王朝的王宫，也是韩国封建社会末代皇朝的政治中心，历经壬辰倭乱和日本吞并朝鲜两次大规模损毁，虽然现在已基本恢复原貌，但依然可见历史的沧桑。景福宫在韩国的地位就等同于紫禁城在我国的地位，但明显比紫禁城要小。值得一提的是景福宫很大一部分也是中轴式建筑群，从光化门、兴礼门、勤政门、思政殿、交泰殿一字延伸。最北端是乾清宫，更为人所知的是朝鲜王朝末代皇后明城皇后就被日本人刺杀于此。如果你细心观察，会发现除了御花园，这里基本没有一点植被，全被黄沙覆盖，那是因为当时皇帝怕被刺杀，统一用黄沙盖地，这样只要刺客踩在地上就能发出响声从而被人发现。 现在参观景福宫还可以跟着中文导游一起，一天有三次，分别是10:30、13：00、15：00 ，每次大概是60-90分钟，在门票购买处就能咨询中文导游事宜。也可以租借中文解说器，3000韩元1天。,15333,(82-02)37003900,http://www.royalpalace.go.kr,2小时,地铁3号线景福宫站5号出口步行5分钟； 5号线光化门站2号出口步行10分钟,成人：3000韩元，青少年：1500韩元，6岁以下65岁以上免费。首尔四大宫殿（京福宫、昌德宫、昌庆宫、德寿宫）和宗庙的综合观览通票：成人10000韩元，有效期三个月。,11月-次年2月9：00-17：00，3月-5月、9月-10月9：00-18：00，6月-8月9：00-18：30（最后入馆时间为闭馆前1小时），周二休息。,首尔特别市钟路区世宗路1-56,
45991636,/poi/16241.html,16241,城山日出峰Seongsan IIchulbong,5,要爬大半个小时才到达山顶，累死宝宝了，但是到达山顶之后心情廓然开朗,2015-10-12 13:34:32,城山日出峰是济州最东边山海相连的地方，看起来像个巨大的城郭，所以取名叫“城山”。从名字还可以得知，这里是看日出的好地方，这里的海上日出景象壮观，被称为瀛洲（济州古时候的叫法）第一景。 城山日出峰已被列入世界自然遗产，是济州的象征之一。它由于海底火山爆发而形成，是一块高耸于海面的巨岩，其顶部有巨大的火山口，99块尖石围绕在火山口周围，远看如同一顶巨大的皇冠。城山日出峰海拔182米，从山脚爬到山顶大约需要半个小时，站在山顶可以俯瞰山下多彩的植被以及火山喷发留下的遗迹。在这里不仅可以爬山还可以骑马，山脚下就有骑马场；另外 ，山顶还有下到海边的小路，约5-10分钟就可以到达海岸边，这里在天气晴朗的条件下会有海女表演，还可以乘快艇出海，体验海上的速度与激情（8分钟，10000韩元）。 城山日出峰每到春季会有大片的的油菜花在这里盛放，山坡上一片金黄，景色非常美。 如果想要在这里看海上日出，建议前一晚住在山脚下的酒店，因为济州市区与西归浦市区距离这里都有1小时以上的车程，十分不便。,6799,,,2小时,坐710到【城山日出峰】站下，步行约5-10分钟左右到达景区门口,成人（24岁以上-64岁以下）：2000韩元； 青少年（7岁以上-23岁以下）：1000韩元； 老年人（65岁以上）及6岁以下儿童：免费。 购买青年票需要出示护照。,周一-周日9：00-18：00,济州岛西归浦市城山邑城山里114,
45991636,/poi/20658.html,20658,济州泰迪熊博物馆Teddy Bear Museum,5,第一次看泰迪熊是在n年前的宫， 泰迪熊让我回想起以前的时候,2015-10-12 13:35:46,这是世界最大规模的泰迪熊博物馆。馆中珍藏着价值2亿3千万韩币世界最贵的路易威登泰迪熊，以及用125克拉的宝石和贵金属制造成的泰迪熊。这里不仅收集了全世界稀有的泰迪熊，更有可以像机器人一样可以移动的泰迪熊们来为游客们介绍近100年的泰迪熊发展史。 韩剧《宫》里太子妃与皇太后参观的泰迪熊博物馆就在这里，当时电视剧里出现的同人泰迪熊如今也成为这里的镇馆之宝。在这里可以见到世界各地生产的玩具熊，还可在博物馆商店、西餐厅、能看到大海的室外公园度过美好的时光。 展馆大体可分成历史馆和艺术馆，以及企划展厅。 在历史馆中，有与百年历史中有名的场面相结合而再现历史人物的玩具熊、古董玩具熊等。在艺术馆中，可以欣赏到将玩具熊引入世界艺术之路的大师们的鲜活作品，还有深受孩子们喜欢的动画人物。这里更有世界上最小的玩具熊，它只有4.5毫米大，应当去看一下。企划展厅展示的是根据不同时期的主题而展出各种泰迪玩具熊。,10626,(82-64)7387600,http://www.teddybearmuseum.com,,从济州国际机场乘坐机场大巴（600路），在中文旅游区下车即可根据观光指引步行到达； 从乐天酒店、新罗酒店、CoreaCondo等中文旅游区内大部分地点走5~10分钟即可到达,"成人8,000 韩元，青少年7000韩元，儿童6000韩元",平日：09:00~19:00（18：00停止售票） 夏季旺季：09:30~19:30（18：30停止售票）,济州特别自治道西归浦市穑达洞2889,
