uid,poi_href,poi_id,name,star,content,datetime,description,pics,tel,site,time,traffic,ticket,opentime,location,insides
58659462,/poi/25469.html,25469,广州荔枝湾公园,4,荔湾区由此命名。复原了之前河涌小艇的景象。河涌边有开放的粤剧戏台，还有西关大屋。是一个了解广州文化的绝佳地方。,2015-06-15 02:11:35,荔枝湾又叫荔枝湾涌，荔枝湾涌严格来说不是一条孤立的河流，而是原广州城西，现今的荔湾路、中山八路、黄沙大道（北段）、多宝路（西段）、龙津西路一带的江畔湿地中纵横交错的水系的总称。,402,,,,,免费,,广东省广州市荔湾区泮塘地区,
58659462,/poi/5137283.html,5137283,陈氏书院,4,交通很方便。学生应该能打折。可以了解广府建筑，以及相关的历史。,2015-06-15 02:08:35,陈家祠是中国清代宗祠建筑。原称陈氏书院。在广东省广州市中山七路。该祠规模宏大，装饰华丽，是广东地区保存较完整的富有代表性的清末民间建筑。1988年中华人民共和国国务院公布为全国重点文物保护单位。陈家祠始建于清光绪十四年(1888)，建成于光绪二十年(1894)，占地面积1.5万平方米。主体建筑为五座三进、九堂六院，建筑面积6400平方米。以大门、聚贤堂和后座为中轴线，通过青云巷、廊、庑、庭院，由大小19座建筑组成建筑群体，各个单体建筑之间既独立又互相联系。,132,020-81817371,,,,10元，65岁以上持老人优惠证免票，中学生及大学生（全日制本科）半票5元，退休人员凭证半票。,8:30-17:30,广州市荔湾区中山七路恩龙里34号,
58659462,/poi/5423264.html,5423264,沙湾古镇,3,比较失望。因为夹杂了很多新的建筑，显得很突兀。,2015-06-15 02:09:16,沙湾始建于南宋，是一个历史悠久的岭南文化古镇，有中国民间艺术之乡、中国历史文化名镇、中国兰花名镇等称号。全镇现存以留耕堂为代表的古祠堂约100多座，“石阶石巷”的古村落格局也保存完好，并保留了大量明、清、民国时期的古建筑。作为广东省“民间雕塑之乡”，沙湾古镇保存了大量砖雕、木雕、石雕、灰塑、壁画等艺术精品，艺术风格极具岭南特色。另外，沙湾还拥有狮舞、广东音乐，沙湾飘色、砖雕等非物质文化遗产，还有许多传统文化活动，如北帝诞、鳌鱼舞、扒龙舟、养兰等活跃在民间。,714,020-84736168,,1天,地铁3号线至市桥站，B出口右转，坐67路公交车，沙湾文化中心站下车即到。,80元,9:30-17:30,广州番禺区沙湾镇大巷涌路沙湾文化站,
58659462,/poi/5426285.html,5426285,黄鹤楼Yellow Crane Tower,2,钢筋水泥加电梯，如假包换现代货，失望！,2015-06-15 02:30:48,黄鹤楼位于武昌江畔，紧邻长江大桥，有“天下江山第一楼”的美誉，是地理上武汉的中心。因为建于蛇山之上，再加上5层的楼高，以及周边无高层建筑，所以这里的视野非常开阔。除了黄鹤楼之外，景区内还有大量的石碑、石刻，都是历代名人的真迹。这里绿化非常高，不行在山间非常惬意。每天在落梅轩还有楚地特色的编钟表演，时间分别为10:00，11:40，14:20，16:00，表演免费。,4311,027-88871394,,2小时,电车1路、电车4路，公交10、61、64、108、401、402、411、413、584等路到黄鹤楼站下。或者乘车在阅马场下车（参见首义广场交通）,A.免票政策：儿童在1.2m以下免票，70周岁以上的老人（凭身份证或老年证）免票，现役军人（凭现役军人有效证件）免票、残疾人（凭残疾人证）免票 B.优惠政策：身高1.2-1.4m购儿童票40元，60-69岁的老人（凭身份证或老年证）预订老年票40元，（本科及以下）持有效学生证购票40元,07:30—18:30(4月1日至10月31日)；07:30—17:30(11月1日至3月31日,湖北省武汉市武昌蛇山,
58659462,/poi/194.html,194,知味观(仁和路总店),4,最主要是便宜！品种也很多，也比较有特色。但是有点难找。,2015-06-15 02:42:54,,,,,,,,,,
58659462,/poi/6780996.html,6780996,上海1号私藏菜(静安寺店),5,必须红烧肉。好像有些时段需要预约。,2015-06-15 02:24:03,,,,,,,,,,
58659462,/poi/5165260.html,5165260,汕头外砂机场(已停用)Shantou Waisha International Airport,3,从此，汕头再无机场。不能更堕落。,2015-06-15 02:42:00,,,,,,,,,,
58659462,/poi/87950.html,87950,宽窄巷子,5,算是很有特色的一个景点，就是太多人了。,2015-06-15 02:43:27,号称“最成都”的地方，也是游客最爱流连之处。这个由宽巷子、窄巷子、井巷子组成的步行街，实是清朝古街道。尽管如今汇聚众多咖啡馆、餐厅及商店，游走其中，你依然能体验到挖耳朵、变脸、喝茶、耍酒等成都休闲生活。 宽巷子值得一看的是11号的百年老宅——恺庐，内院茶馆很安静，价格公道；窄巷子则是老成都院落代表的展示区，著名酒吧白夜就坐落在此。不过宽窄巷子始终人流熙攘，想寻静谧处，不妨往北面走走，那有几条绿茵深深的小街，泡桐树街、支矶石街以及小通巷等，会让你心绪安宁。,19389,028-66355355,http://www.kzxz.com.cn/,3-4小时,乘地铁2号线至人民公园站下车，步行400 米即可到达。乘地铁4号线至宽窄巷子站下车即是；乘62、70、93、126 环线、127、163、340 路公交车至宽窄巷子站下车,免费,全天,四川省成都市青羊区同仁路以东长顺街以西,
58659462,/poi/7393823.html,7393823,潮汕火车站Chaoshan Railway Station,5,大家还是尽量坐正规的士，不过事先还是要先讲好价。。。。,2015-06-15 02:31:28,,,,,,,,,,
58659462,/poi/34966.html,34966,南京大牌档(德基广场店),5,很有感觉，虽然在大商场顶楼，但是装潢古色古香，还有个小戏台。,2015-06-15 02:30:05,,,,,,,,,,
58659462,/poi/6820.html,6820,象山公园,5,市中心的公园。还是这么著名熟悉的自然景点！,2015-06-15 02:46:20,象山公园由3．6亿年前海底沉积的纯石灰岩组成。其山孤拔陡峭，岩石古苍，崖间藤萝攀援，山榕依附。这里历来为旅游胜地，其旖旎的风光，神奇的形象，动人的传说，不知倾倒了多少文人雅士。象山以其栩栩如生的形象引人入胜，被人们看做桂林山水的代表，桂林城的象征，桂林市的城徽中心图案就是象山。 象山公园以象鼻山为主体，位于市内桃花江注入漓江处，滨江路的南端，因其山形酷似一头巨象临江汲水而得名。 象山以其栩栩如生的形象引人入胜，被人们看着桂林山水的代表，桂林景点之首，桂林城的象征，桂林市的城徽中心图案。,3045,0773-2235151;0773-2857643;0773-2586602,,30分钟-1小时,1、公交车：乘2、16、23、33、57、58及旅游观光1路可直达 2、自选车或步行自助游览：沿漓江边滨江路、龙珠路自由行 3、夜晚可乘船游览三山景色,门票75元（外地学生票为原价五折，本地学生2元）,旺季（4-10月）6:00-21:30；淡季（11-3月）7:00-21:30,桂林市象山区民主路52号,
58659462,/poi/6327736.html,6327736,特呈岛,3,真的非常非常一般，没有什么特色。,2015-06-15 02:44:45,“特呈”是古越语，“特”即地方，“呈”是和谐吉祥的意思。岛上村民，世代以捕鱼为生。 特呈岛空气清新，气候四季如春，有1000多亩树龄近500年的国家重点保护红树林、400多年历史的冼太庙、抗日革命旧址，还有白沙滩、红怪石（火山石，有较高科研、欣赏价值）。 特呈岛地处热带和亚热带气候，终年平均气温在21—22度之间，四季如春；空气质量优良，海水水质清澈见底，岛上有近百棵参天古榕和断续分布的热带灌丛，沙滩3公里，且沿岸有近千亩受国家保护的天然红树林。,186,,,3-4小时,,免费,07:30-23:30,广东省湛江市霞山区东南,
58659462,/poi/5505118.html,5505118,红磡火车站,4,入关简直太逆天了，排队这么长！,2015-06-15 02:44:11,,,,,,,,,,
58659462,/poi/6042546.html,6042546,长空栈道,5,严重推荐！严重推荐！其实很稳的，有安全绳。,2015-06-15 02:29:15,西岳华山历来被认为是五岳中最为险峻的，而华山中险峻之最莫过于华山南峰万仞绝壁上的长空栈道，即在约2160米高的峭壁上凿出踏脚之处，脚下便是万丈深渊，游客行走时必须面壁贴腹，安全带一头固定在峭壁一侧的铁索上，即使系上安全带，一般人走在这样栈道上也只能胆战心惊，屏气挪步。 此道开凿在南峰腰间，上下皆是悬崖绝壁，铁索横悬，由条石搭成尺许路面，下由石柱固定。由于栈道险峻，故当地人有“小心小心九厘三分，要寻尸首，洛南商州”之说。这里只是探险之道，并非登山必由之路，胆小的游客观望一下即可，体力和胆量没有把握则不要轻易冒险。所以石刻上不少警告之语，如“悬崖勒马”等。 提醒： 1、此处真实发生过游客因为害怕而心脏病发作坠落而亡的事件，请健康有状况的游客不要轻易尝试。 2、出于安全考虑，要涉险必须使用安全绳。,898,,,1-2小时,景点位于华山风景区南峰内，到达华山风景名胜区有以下方式： 1. 坐火车到达华山站后，换乘公交车，3元即到景区；或乘坐出租车到景区，车费约15-20元； 2. 如果到达的是华山北站（高铁站），站前有旅游专线可以到达华山“游客中心”或华山玉泉院（徒步登山口）。旅游专线车10元/人； 3. 在西安火车站东广场，乘坐旅游专线车“游1路”，票价约25元。8:00火车站东广场出发，途经西岳庙，终点站玉泉院登山口；17:00由玉泉院返回，车程2小时左右。淡季（1-3月）停运。另外，西安火车站也有公交公司的大巴直达华山，班次很多，约30元/人； 4. 西安城东客运站，每天有多趟发往华阴市的长途汽车，7:00-19:15之间，约15分钟一班。途中会在华山停靠，下车即为玉泉院登山处，需要和司机说明到“华山”下车  到达南峰长空栈道的路线： 从华山风景区大门出发，需先乘坐景区电瓶车到达玉泉院门口，然后开始登山之旅，先登北峰（北峰是步行上山到各峰的中转站），穿过金锁关、苍龙岭、中峰和东峰后，长空栈道就位于东峰下面的鹞子翻身至南峰的途中,旺季（3月1日-12月1日）：180元，淡季（12月1日-次年2月底）：100元（门票有效期48小时，含西岳庙景区、仙峪景区以及游客中心至各景区交通费，不含黄甫峪、瓮峪旅游专线客运车交通费）； 北峰索道单程80元，往返150元 长空栈道景点，需要另付出租安全绳的费用，30元/人次,西山门：24小时全天开放； 东山门索道：旺季7:00-19:00，淡季8:30-17:00； 北峰索道：旺季：旺季7:00-19:00，淡季9:00-17:00,陕西省渭南县华阴县华山景区,
58659462,/poi/860788.html,860788,桔子水晶酒店（北京建国门店）,4,这个真的很不错，主要是正在市中心，步行数分钟就可以到地铁站或者公交站。虽然可能有点难找。,2015-06-15 02:23:14,,,,,,,,,,
58659462,/poi/6536065.html,6536065,贝伦蛋挞,4,对于我来说，这些蛋挞有点过甜了。。。,2015-06-15 02:37:15,,,,,,,,,,
58659462,/poi/15206.html,15206,马德里王宫,5,非常奢华！感觉比维也纳的美泉宫要厉害！,2015-06-15 02:36:35,王宫建在曼萨莱斯河(Río Manzanares)左岸的山岗上，是仅次于凡尔赛宫和维也纳皇宫的欧洲第三大皇宫，也是世界上保存最完整、最精美的宫殿之一，是波旁王朝第一代国王腓力一世下令修建的法国和意大利风格的皇家宫殿。由于历代国王都根据自己的喜好对王宫进行装饰，使得王宫带上了浓厚的个人印记和时代印记，如卡洛斯三世布置的寝宫、卡洛斯四世建造的镜厅和阿方索十二世钟爱的豪华餐厅。绘画长廊里收藏了各种绘画流派画家的作品，包括胡安•德•弗朗德斯的《天主教女王伊萨贝拉的多联画屏》、卡拉瓦乔的《莎乐美和施洗者约翰的头颅》，以及委拉斯盖兹和戈雅的作品。,1254,(34-914)548735;(34-914)548700,http://www.patrimonionacional.es/,2小时,5号线和2号线Ópera站步行5分钟,普通票: 10欧元，降价票: 5欧元 免费参观：从周一到周四，闭馆之前的两个小时,10:00-18:00（10月-次年3月）；10:00-20:00（4月-9月） 休息日：每年的1月1日、6日、4月22日、5月1日、10月12日、11月9日、12月24日、25日和31日闭馆，此外举办正式活动时闭馆,"Calle Bailén, s/n, 28071 Madrid",
58659462,/poi/6644100.html,6644100,Pink Sands BeachPink Sands Beach,5,并没有那么粉红，但是沙子细，海水清，还是很美的。,2015-06-15 02:33:11,,,,,,,,,,
58659462,/poi/92157.html,92157,維也納艾美酒店Le Meridien Vienna,5,位置超级棒！其他服务什么的也非常贴心~~,2015-06-15 02:35:15,,,,,,,,,,
58659462,/poi/11967.html,11967,卢浮宫Louvre Museum,5,可以通过售票机买票。馆藏太丰富，建议拿到地图做好功课，先把几个重点看了，再选择自己喜欢的类型细看。,2015-06-15 02:34:37,卢浮宫是世界三大博物馆之一，其艺术藏品种类之丰富、艺术价值之高令人难以想象。 这里的镇馆三宝是世人皆知的《米洛的维纳斯》、《蒙娜丽莎》和《胜利女神》。 旅游旺季时参观者较多，可选择从狮门或卡鲁塞勒长廊这两个入口进入参观。 博物馆规模较大，因此建议参观前登录卢浮宫官网，查阅推荐参观路线后再进行游览。,12688,(33-1)40205317,http://www.louvre.fr/,一天,地铁1或7号线至Palais-Royal-musée du Louvre站 公交车21、24、27、39、48、68、69、72、81、95路  巴黎游览专线——玻璃金字塔对面的站点  公交船Louvre站——François Mitterrand码头,常设展览12欧 拿破仑厅内的临时展览13欧 套票（常设展览及临时展览）16欧元 免费开放日： 每月第一个周日，及法国国庆日7月14日对公众免费开放 每周五18:00后，在出示有效身份证件的情况下，常设展览对26周岁以下的观众免费开放（国籍不限）,除周二闭馆外，每天开放时间为9:00-18:00 每周三和周五晚开放至21:45 每年固定闭馆日：1月1日、5月1日和12月25日,"Louvre Museum, Paris, France",
58659462,/poi/7722758.html,7722758,Cleveland Orchestra at Severance HallCleveland Orchestra at Severance Hall,5,美国四大交响乐团之一，绝对不会令人失望！,2015-06-15 02:48:12,,,,,,,,,,
58659462,/poi/6369330.html,6369330,Skydeck ChicagoSkydeck Chicago,5,这个是不容错过的。往下看芝加哥棋盘一样的街道，特别是晚上，简直震撼！,2015-06-15 02:40:59,,,,,,,,,,
58659462,/poi/50443.html,50443,鸭子船Boston Duck Tours,4,水陆两用的交通工具，大概知道一下波士顿的历史和景色。,2015-06-15 02:03:13,,,,,,,,,,
58659462,/poi/6482127.html,6482127,尼亚加拉大瀑布(美国)Niagara Falls,5,建议大家去乘船看，更建议大家去到下面的平台直接接触，无法述说的过瘾。,2015-06-15 02:04:18,"--尼亚加拉大瀑布位于美国纽约州和加拿大安大略省的交界处，是美洲大陆最著名的奇景之一，也是世界三大跨国瀑布之一。 --大瀑布由马蹄形瀑布、美利坚瀑布和新娘面纱瀑布三部分组成，平均流量5720立方米/秒，水声如雷，壮观无比。 --由于瀑布大部分面向加拿大，想在美国境内更直观地体验，建议乘坐""雾中少女号""游船或乘直升飞机俯瞰瀑布。 --夜晚时五彩绚丽的照明灯亮起打在磅礴的瀑布上，更是一种别样的美景，每到夏季还会有每周两晚的水上烟火表演。",424,(1-716)2868579,http://www.nps.gov/nifa/index.htm,2小时,到达布法罗：布法罗尼加拉国际机场位于纽约伊利县奇克托瓦加镇，机场为布法罗、纽约和加拿大安大略西南部地区提供服务。机场问询柜台问询中心位于侯机楼底层，挨着旅客行李提取处。机场周边也有巴士和租车等服务。 穿梭巴士：穿梭巴士往返酒店、机场等，还有前往大瀑布的，22美元/人。 公交：乘坐水牛城40、50、55路公交到达Rainbow Boulevard & Michael O'Laughlin Drive站可直接到达游客中心。 自驾：从南部沿I-90至I-290北至I-190公路按照标志自驾可达。,"尼亚加拉瀑布州立公园及大瀑布免费参观； ""雾中少女号""游船：成人17美元，6-12岁儿童9.9美元，5岁以下儿童免费，须有成人陪同； 3D电影及其他项目需自费，也可购买旅游公司提供的套票。","尼亚加拉瀑布州立公园全年全天开放； ""雾中少女号""游船每年5-10月下旬（根据水的结冰情况）每日运行； 夏季每周有两天晚上10点有烟火表演，具体时间请提前咨询游客中心。","Niagara Falls, NY, United States",
58659462,/poi/194522.html,194522,圣地亚哥海湾希尔顿酒店Hilton San Diego Bayfront,4,真的不贵！而且环境超级好，景色也很棒！严重建议！,2015-06-15 02:04:50,,,,,,,,,,
58659462,/poi/6299872.html,6299872,中途岛号航空母舰博物馆USS Midway Museum,5,最好预多两个小时去逛，排队进去后，拿到讲解器按照编码去了解各种物件和空间的使用，还可以上到上面的塔楼，有退伍军人老爷爷志愿者的介绍。,2015-06-15 02:06:27,“中途岛”号于1992年4月宣布退役，是美国使用时间最久的航空母舰，这里是航空迷必到之处。胜利之吻(Victory Kiss），是一尊美国海军士兵在二次大战胜利之时与女友相见一吻的雕像，后被视为二战结束的纪念象征之一。该巨大塑像与“中途岛”号航空母舰(Midway Aircraft Carrier)相邻，现已成为圣迭戈的地标，和塑像合照是来圣迭戈必做的事情之一。,1144,(1-619)5449600,http://www.midway.org/,2小时,坐公交车到Santa Fe Depot站下车即可,成人19美元、62岁以上老人16美元、学生15美元 、退伍军人10美元、儿童10美元（网上购票有2美元优惠）,每日10:00-17:00(除感恩节和圣诞节外),"910 N. Harbor Drive, San Diego, CA, 92101",
58659462,/poi/7643515.html,7643515,大黑家Daikokuya,5,应该全是日本籍员工，拉面真的很不错。,2015-06-15 02:47:24,,,,,,,,,,
58659462,/poi/6337299.html,6337299,Hyatt ArlingtonHyatt Arlington,4,所在街区是阿灵顿的中心区，很现代，很整洁，而且就在地铁口边上。,2015-06-15 02:40:03,,,,,,,,,,
58659462,/poi/44156.html,44156,岭南小馆R&G Lounge,5,这里的口味都不错！很广东，可以尽量多试几种菜。,2015-06-15 02:07:18,,,,,,,,,,
58659462,/poi/6428349.html,6428349,成都印象Ollie's Sichuan Restaurant,5,超级辣，超级好吃！沸腾鱼让我陶醉！,2015-06-15 02:39:10,,,,,,,,,,
58659462,/poi/2229.html,2229,皇家啤酒屋Hofbraeuhaus Munchen,3,服务真的不好，可能是歧视中国人。味道还是不错的。。。,2015-06-15 02:38:17,,,,,,,,,,
